,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
288319,1688256000000000000,drive-az2-prd-85645f87d9-mpw5q,46965215.166666664,1730130124.8
289386,1688254200000000000,drive-az2-prd-85645f87d9-mpw5q,42492356.3,1725297459.2
290447,1688252400000000000,drive-az2-prd-85645f87d9-mpw5q,31174566.35,1703764172.8
291498,1688250600000000000,drive-az2-prd-85645f87d9-mpw5q,30208766.7,1706493815.4666667
292412,1688248800000000000,drive-az2-prd-85645f87d9-mpw5q,28343110.933333337,1712629145.6
293473,1688247000000000000,drive-az2-prd-85645f87d9-mpw5q,24382802.033333335,1693545540.266667
294506,1688245200000000000,drive-az2-prd-85645f87d9-mpw5q,18895273.683333337,1714841190.4
295559,1688243400000000000,drive-az2-prd-85645f87d9-mpw5q,15257160.2,1688526233.6
296624,1688241600000000000,drive-az2-prd-85645f87d9-mpw5q,10756736.383333333,1703318050.1333334
297677,1688239800000000000,drive-az2-prd-85645f87d9-mpw5q,9102206.433333334,1707298065.0666666
298708,1688238000000000000,drive-az2-prd-85645f87d9-mpw5q,9845755.283333331,1683141085.8666666
299759,1688236200000000000,drive-az2-prd-85645f87d9-mpw5q,7330752.35,1684133068.8
300815,1688234400000000000,drive-az2-prd-85645f87d9-mpw5q,7767339.15,1694328149.3333333
301861,1688232600000000000,drive-az2-prd-85645f87d9-mpw5q,8366528.3,1688083933.8666666
302896,1688230800000000000,drive-az2-prd-85645f87d9-mpw5q,9695984.95,1682945433.6
303947,1688229000000000000,drive-az2-prd-85645f87d9-mpw5q,12993405.35,1721537877.3333333
305002,1688227200000000000,drive-az2-prd-85645f87d9-mpw5q,12540914.7,1700926054.4
306028,1688225400000000000,drive-az2-prd-85645f87d9-mpw5q,16744936.366666667,1703972864.0
307082,1688223600000000000,drive-az2-prd-85645f87d9-mpw5q,19319293.316666663,1706453947.733333
308128,1688221800000000000,drive-az2-prd-85645f87d9-mpw5q,20930280.433333337,1719820151.4666667
309183,1688220000000000000,drive-az2-prd-85645f87d9-mpw5q,27609219.516666666,1756315374.9333334
310227,1688218200000000000,drive-az2-prd-85645f87d9-mpw5q,28049303.933333337,1743107345.0666666
311281,1688216400000000000,drive-az2-prd-85645f87d9-mpw5q,34353820.05,1709369344.0
312335,1688214600000000000,drive-az2-prd-85645f87d9-mpw5q,38366954.25,1729726190.9333334
313387,1688212800000000000,drive-az2-prd-85645f87d9-mpw5q,47643997.38333333,1717650158.9333334
314447,1688211000000000000,drive-az2-prd-85645f87d9-mpw5q,51805527.71666667,1738901981.8666666
315492,1688209200000000000,drive-az2-prd-85645f87d9-mpw5q,56412591.31666667,1725568136.5333333
316548,1688207400000000000,drive-az2-prd-85645f87d9-mpw5q,58753896.96666667,1753081036.8
317466,1688205600000000000,drive-az2-prd-85645f87d9-mpw5q,64167296.25,1741948723.2
318513,1688203800000000000,drive-az2-prd-85645f87d9-mpw5q,76440901.23333333,1810717218.1333337
319573,1688202000000000000,drive-az2-prd-85645f87d9-mpw5q,78084851.03333333,1802318984.5333333
320634,1688200200000000000,drive-az2-prd-85645f87d9-mpw5q,77933841.28333333,1755567240.5333333
321662,1688198400000000000,drive-az2-prd-85645f87d9-mpw5q,81724970.45,1745318161.0666666
322721,1688196600000000000,drive-az2-prd-85645f87d9-mpw5q,79321049.73333333,1734966203.733333
323786,1688194800000000000,drive-az2-prd-85645f87d9-mpw5q,78095119.36666666,1751397171.2
324847,1688193000000000000,drive-az2-prd-85645f87d9-mpw5q,75873659.16666667,1772185941.3333333
325894,1688191200000000000,drive-az2-prd-85645f87d9-mpw5q,75321094.23333333,1745569792.0
326946,1688189400000000000,drive-az2-prd-85645f87d9-mpw5q,75443698.65,1734101538.1333334
327999,1688187600000000000,drive-az2-prd-85645f87d9-mpw5q,81560773.61666666,1762455005.8666666
329028,1688185800000000000,drive-az2-prd-85645f87d9-mpw5q,77640269.36666666,1769290820.266667
330083,1688184000000000000,drive-az2-prd-85645f87d9-mpw5q,80505292.41666667,1774158779.733333
331137,1688182200000000000,drive-az2-prd-85645f87d9-mpw5q,81744069.93333334,1747319603.2
332192,1688180400000000000,drive-az2-prd-85645f87d9-mpw5q,82665194.28333333,1754258705.0666666
